Player,Pos,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Marvin Johnson,"DF,MF",33,1990,41,30,2795,31.1,0,2,2,0,0,0,3,0,0.8,0.8,5.2,6.0,73,134,148,0.00,0.06,0.06,0.00,0.06,0.03,0.17,0.19,0.03,0.19
Michael Johnston,"FW,MF",25,1999,40,25,2069,23.0,3,5,8,3,0,0,3,0,3.9,3.9,4.3,8.2,134,119,181,0.13,0.22,0.35,0.13,0.35,0.17,0.19,0.36,0.17,0.36
Alfie Jones,DF,26,1997,41,37,3389,37.7,0,0,0,0,0,0,8,0,0.5,0.5,0.7,1.2,20,132,4,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03
Harrison Jones,MF,19,2004,4,2,132,1.5,0,0,0,0,0,0,1,0,0.1,0.1,0.3,0.4,2,6,10,0.00,0.00,0.00,0.00,0.00,0.08,0.17,0.26,0.08,0.26
Isaiah Jones,FW,25,1999,21,8,796,8.8,0,0,0,0,0,0,1,0,1.7,1.7,2.2,3.8,28,33,89,0.00,0.00,0.00,0.00,0.00,0.19,0.25,0.43,0.19,0.43
Isaiah Jones,"DF,MF",25,1999,17,16,1310,14.6,2,0,2,2,0,0,4,0,1.3,1.3,0.3,1.6,40,42,66,0.14,0.00,0.14,0.14,0.14,0.09,0.02,0.11,0.09,0.11
Kyle Joseph,FW,22,2001,16,13,1009,11.2,0,0,0,0,0,0,0,0,2.2,2.2,0.9,3.1,18,10,54,0.00,0.00,0.00,0.00,0.00,0.19,0.08,0.28,0.19,0.28
Mateo Joseph,FW,20,2003,39,11,1285,14.3,3,3,6,3,0,0,0,0,5.1,5.1,1.9,7.0,20,24,66,0.21,0.21,0.42,0.21,0.42,0.36,0.13,0.49,0.36,0.49
Mads Juel Andersen,DF,26,1997,8,5,410,4.6,0,0,0,0,0,0,3,0,0.4,0.4,0.0,0.4,0,8,1,0.00,0.00,0.00,0.00,0.00,0.08,0.01,0.09,0.08,0.09
Bae Junho,"FW,MF",20,2003,45,37,3260,36.2,3,5,8,3,0,0,5,0,5.1,5.0,5.0,10.0,84,116,219,0.08,0.14,0.22,0.08,0.22,0.14,0.14,0.28,0.14,0.27
Matěj Jurásek,"FW,MF",20,2003,2,1,83,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5,4,9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Abdoulaye Kamara,"MF,FW",19,2004,5,0,124,1.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,2,9,3,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
Player,Pos,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Abu Kamara,FW,21,2003,2,0,17,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Abu Kamara,"FW,MF",21,2003,36,25,2256,25.1,5,3,8,5,0,0,1,0,4.9,4.9,4.4,9.2,81,34,209,0.20,0.12,0.32,0.20,0.32,0.19,0.17,0.37,0.19,0.37
Thomas Kaminski,GK,31,1992,45,45,3990,44.3,0,1,1,0,0,0,5,1,0.0,0.0,0.1,0.1,0,3,0,0.00,0.02,0.02,0.00,0.02,0.00,0.00,0.00,0.00,0.00
Wilfried Kanga,FW,26,1998,15,5,458,5.1,0,0,0,0,0,0,0,0,0.7,0.7,0.1,0.8,4,7,19,0.00,0.00,0.00,0.00,0.00,0.13,0.02,0.15,0.13,0.15
Augustus Kargbo,FW,24,1999,8,2,186,2.1,0,1,1,0,0,0,0,0,0.4,0.4,0.4,0.8,9,6,13,0.00,0.48,0.48,0.00,0.48,0.21,0.17,0.38,0.21,0.38
Nikola Katić,DF,27,1996,15,14,1223,13.6,1,0,1,1,0,0,2,0,1.4,1.4,0.1,1.5,4,17,3,0.07,0.00,0.07,0.07,0.07,0.10,0.01,0.11,0.10,0.11
Edo Kayembe,"MF,FW",26,1998,44,37,3196,35.5,8,1,9,6,2,2,11,1,6.2,4.7,1.3,6.0,42,115,121,0.23,0.03,0.25,0.17,0.20,0.18,0.04,0.21,0.13,0.17
Will Keane,"FW,MF",31,1993,27,13,1124,12.5,3,0,3,3,0,0,0,0,2.8,2.8,0.6,3.4,1,24,48,0.24,0.00,0.24,0.24,0.24,0.22,0.05,0.27,0.22,0.27
Kévin Keben Biakolo,DF,20,2004,6,3,256,2.8,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,2,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Daniel Kelly,MF,18,2005,2,0,20,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Kaine Kesler-Hayden,"DF,FW",21,2002,44,41,3670,40.8,2,3,5,2,0,0,6,0,2.8,2.8,2.9,5.7,127,135,193,0.05,0.07,0.12,0.05,0.12,0.07,0.07,0.14,0.07,0.14
Josh Key,DF,24,1999,45,39,3469,38.5,1,3,4,1,0,0,3,0,1.3,1.3,2.9,4.2,119,193,160,0.03,0.08,0.10,0.03,0.10,0.03,0.08,0.11,0.03,0.11
Ben Killip,GK,28,1995,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Peter Kioso,DF,25,1998,30,26,2302,25.6,0,1,1,0,0,0,6,0,0.6,0.6,0.4,0.9,21,74,38,0.00,0.04,0.04,0.00,0.04,0.02,0.01,0.04,0.02,0.04
Liam Kitching,DF,24,1999,27,26,2284,25.4,0,1,1,0,0,0,7,0,1.5,1.5,1.3,2.8,17,90,8,0.00,0.04,0.04,0.00,0.04,0.06,0.05,0.11,0.06,0.11
Jason Knight,MF,23,2001,46,46,4140,46.0,3,6,9,3,0,0,6,0,3.6,3.6,5.0,8.7,74,336,80,0.07,0.13,0.20,0.07,0.20,0.08,0.11,0.19,0.08,0.19
Olaf Kobacki,"FW,MF",23,2001,12,4,369,4.1,0,0,0,0,0,0,1,0,0.8,0.8,0.2,1.0,12,10,25,0.00,0.00,0.00,0.00,0.00,0.20,0.04,0.24,0.20,0.24
Luca Koleosho,"FW,MF",19,2004,28,20,1677,18.6,2,0,2,2,0,0,4,0,1.9,1.9,2.4,4.3,84,66,185,0.11,0.00,0.11,0.11,0.11,0.10,0.13,0.23,0.10,0.23
Rayan Kolli,FW,19,2005,20,9,822,9.1,4,2,6,4,0,0,2,0,1.6,1.6,1.2,2.9,10,10,46,0.44,0.22,0.66,0.44,0.66,0.18,0.13,0.31,0.18,0.31
Lewis Koumas,"FW,MF",18,2005,43,26,2441,27.1,3,2,5,3,0,0,5,0,5.0,5.0,1.8,6.9,70,29,166,0.11,0.07,0.18,0.11,0.18,0.19,0.07,0.25,0.19,0.25
Ronan Kpakio,DF,17,2007,3,1,108,1.2,0,1,1,0,0,0,0,0,0.0,0.0,0.1,0.1,1,4,6,0.00,0.83,0.83,0.00,0.83,0.01,0.10,0.11,0.01,0.11
Tom Krauß,MF,23,2001,23,20,1601,17.8,2,4,6,2,0,0,1,0,0.9,0.9,2.5,3.4,17,65,49,0.11,0.22,0.34,0.11,0.34,0.05,0.14,0.19,0.05,0.19
Paddy Lane,"MF,FW",23,2001,22,13,1074,11.9,1,1,2,1,0,0,2,0,1.1,1.1,1.4,2.5,16,25,51,0.08,0.08,0.17,0.08,0.17,0.09,0.12,0.21,0.09,0.21
Callum Lang,"MF,FW",25,1998,32,28,2438,27.1,10,2,12,8,2,2,9,0,9.7,8.1,2.2,10.3,56,59,138,0.37,0.07,0.44,0.30,0.37,0.36,0.08,0.44,0.30,0.38
Sondre Langås,DF,23,2001,14,13,1118,12.4,0,0,0,0,0,0,3,0,0.5,0.5,0.0,0.5,1,31,2,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04
Player,Pos,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Macaulay Langstaff,FW,27,1997,34,14,1388,15.4,1,2,3,1,0,0,0,0,3.9,3.9,1.6,5.5,21,15,70,0.06,0.13,0.19,0.06,0.19,0.25,0.10,0.35,0.25,0.35
Will Lankshear,FW,19,2005,11,4,350,3.9,0,0,0,0,0,0,2,0,1.1,1.1,0.0,1.1,0,2,13,0.00,0.00,0.00,0.00,0.00,0.29,0.00,0.29,0.29,0.29
Yasser Larouci,"DF,MF",23,2001,39,26,2136,23.7,0,3,3,0,0,0,3,0,0.9,0.9,4.7,5.6,72,70,149,0.00,0.13,0.13,0.00,0.13,0.04,0.20,0.24,0.04,0.24
Joël Latibeaudière,DF,24,2000,33,29,2574,28.6,0,0,0,0,0,0,5,0,0.9,0.9,1.4,2.3,16,81,10,0.00,0.00,0.00,0.00,0.00,0.03,0.05,0.08,0.03,0.08
Emmanuel Latte Lath,FW,25,1999,29,20,1765,19.6,11,3,14,9,2,2,3,0,10.6,9.0,2.3,11.3,29,24,97,0.56,0.15,0.71,0.46,0.61,0.54,0.12,0.66,0.46,0.58
Josh Laurent,MF,29,1995,3,3,270,3.0,0,0,0,0,0,0,3,0,0.0,0.0,0.8,0.8,4,16,4,0.00,0.00,0.00,0.00,0.00,0.00,0.26,0.26,0.00,0.26
Josh Laurent,MF,29,1995,42,25,2451,27.2,2,2,4,2,0,0,4,0,3.1,3.1,3.2,6.3,38,109,89,0.07,0.07,0.15,0.07,0.15,0.12,0.12,0.23,0.12,0.23
Mohammed Lawal,"DF,MF",21,2003,7,1,206,2.3,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.3,2,4,4,0.00,0.00,0.00,0.00,0.00,0.04,0.07,0.11,0.04,0.11
Dyaln Lawlor,DF,18,2006,1,0,58,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Enzo Le Fée,"FW,MF",24,2000,15,11,1001,11.1,1,1,2,1,0,0,2,0,0.9,0.9,2.3,3.2,47,51,106,0.09,0.09,0.18,0.09,0.18,0.08,0.21,0.29,0.08,0.29
Tom Leahy,FW,20,2004,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Ryan Ledson,MF,26,1997,26,14,1211,13.5,1,1,2,1,0,0,7,0,0.9,0.9,1.6,2.5,2,59,26,0.07,0.07,0.15,0.07,0.15,0.07,0.12,0.19,0.07,0.19
Greg Leigh,DF,29,1994,34,24,2338,26.0,6,1,7,6,0,0,1,0,3.2,3.2,2.0,5.2,31,73,76,0.23,0.04,0.27,0.23,0.27,0.12,0.08,0.20,0.12,0.20
Harry Leonard,"FW,MF",20,2003,9,0,149,1.7,1,0,1,1,0,0,0,0,1.7,1.7,0.3,2.1,1,2,11,0.60,0.00,0.60,0.60,0.60,1.06,0.20,1.26,1.06,1.26
Ryan Leonard,DF,32,1992,33,29,2631,29.2,0,1,1,0,0,0,8,0,0.9,0.9,2.2,3.1,32,120,68,0.00,0.03,0.03,0.00,0.03,0.03,0.08,0.11,0.03,0.11
Lincoln,"FW,MF",25,1998,11,4,420,4.7,0,1,1,0,0,0,0,0,0.1,0.1,0.2,0.3,0,12,26,0.00,0.21,0.21,0.00,0.21,0.03,0.05,0.07,0.03,0.07
Liam Lindsay,DF,28,1995,35,29,2609,29.0,1,1,2,1,0,0,10,2,2.0,2.0,0.7,2.7,0,54,7,0.03,0.03,0.07,0.03,0.07,0.07,0.02,0.09,0.07,0.09
Alfie Lloyd,"FW,MF",21,2003,27,4,747,8.3,2,0,2,2,0,0,4,0,1.4,1.4,0.9,2.3,21,11,51,0.24,0.00,0.24,0.24,0.24,0.17,0.11,0.28,0.17,0.28
Ben Lloyd,"MF,FW",19,2005,2,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
George Long,GK,30,1993,9,8,765,8.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Sam Long,DF,29,1995,24,18,1657,18.4,1,1,2,1,0,0,2,0,0.9,0.9,0.7,1.6,10,43,10,0.05,0.05,0.11,0.05,0.11,0.05,0.04,0.09,0.05,0.09
Ryan Longman,"FW,MF",23,2000,9,6,478,5.3,1,0,1,1,0,0,0,0,1.7,1.7,0.8,2.5,17,7,49,0.19,0.00,0.19,0.19,0.19,0.31,0.15,0.46,0.31,0.46
Imran Louza,MF,25,1999,33,30,2677,29.7,2,5,7,2,0,0,11,0,2.0,2.0,4.1,6.1,33,175,45,0.07,0.17,0.24,0.07,0.24,0.07,0.14,0.21,0.07,0.21
Jamal Lowe,"FW,MF",30,1994,24,12,960,10.7,3,2,5,3,0,0,2,0,3.0,3.0,0.3,3.3,15,25,54,0.28,0.19,0.47,0.28,0.47,0.28,0.03,0.31,0.28,0.31
Max Lowe,DF,27,1997,34,31,2684,29.8,0,0,0,0,0,0,2,0,0.0,0.0,0.8,0.8,14,100,30,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03
Player,Pos,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Nathan Lowe,"FW,MF",18,2005,10,5,468,5.2,1,0,1,1,0,0,2,0,1.2,1.2,0.2,1.5,3,6,19,0.19,0.00,0.19,0.19,0.19,0.24,0.04,0.28,0.24,0.28
Lucas,DF,23,2001,34,32,2794,31.0,0,2,2,0,0,0,7,0,1.0,1.0,2.0,3.1,65,106,131,0.00,0.06,0.06,0.00,0.06,0.03,0.07,0.10,0.03,0.10
Nicolas Madsen,"MF,FW",24,2000,31,20,1753,19.5,3,3,6,2,1,1,2,0,2.8,2.0,2.8,4.8,13,84,56,0.15,0.15,0.31,0.10,0.26,0.15,0.14,0.29,0.10,0.25
Lucien Mahovo,DF,19,2005,8,6,524,5.8,0,0,0,0,0,0,0,0,0.5,0.5,1.2,1.7,7,22,29,0.00,0.00,0.00,0.00,0.00,0.08,0.21,0.29,0.08,0.29
Josh Maja,FW,25,1998,26,26,2056,22.8,12,2,14,12,0,0,2,0,10.0,10.0,2.6,12.7,16,45,83,0.53,0.09,0.61,0.53,0.61,0.44,0.11,0.55,0.44,0.55
Christ Makosso,DF,20,2004,13,12,956,10.6,0,1,1,0,0,0,0,0,0.4,0.4,0.2,0.5,2,23,1,0.00,0.09,0.09,0.00,0.09,0.04,0.01,0.05,0.04,0.05
Million Manhoef,"FW,MF",22,2002,34,28,2422,26.9,5,5,10,5,0,0,1,0,7.8,7.8,6.4,14.3,82,78,166,0.19,0.19,0.37,0.19,0.37,0.29,0.24,0.53,0.29,0.53
Sivert Mannsverk,MF,22,2002,14,12,1004,11.2,0,1,1,0,0,0,4,0,0.3,0.3,1.1,1.4,11,60,13,0.00,0.09,0.09,0.00,0.09,0.03,0.10,0.13,0.03,0.13
Benson Manuel,"MF,FW",27,1997,3,0,46,0.5,1,0,1,1,0,0,1,0,0.1,0.1,0.0,0.1,5,4,11,1.96,0.00,1.96,1.96,1.96,0.20,0.00,0.20,0.20,0.20
Emiliano Marcondes,"MF,FW",29,1995,33,25,2280,25.3,5,6,11,5,0,0,5,0,6.1,6.1,3.3,9.4,29,114,115,0.20,0.24,0.43,0.20,0.43,0.24,0.13,0.37,0.24,0.37
Ephron Mason-Clark,"FW,MF",24,1999,30,17,1630,18.1,5,5,10,5,0,0,2,0,6.5,6.5,5.4,11.9,77,29,158,0.28,0.28,0.55,0.28,0.55,0.36,0.30,0.65,0.36,0.65
Han-Noah Massengo,MF,23,2001,8,1,97,1.1,0,1,1,0,0,0,1,0,0.2,0.2,0.1,0.3,0,2,2,0.00,0.93,0.93,0.00,0.93,0.22,0.08,0.30,0.22,0.30
Zavier Massiah,FW,17,2007,4,0,58,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,3,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.04
Eliot Matazo,MF,22,2002,6,4,300,3.3,1,0,1,1,0,0,1,0,0.2,0.2,0.4,0.7,8,16,6,0.30,0.00,0.30,0.30,0.30,0.07,0.13,0.20,0.07,0.20
Alex Matos,MF,19,2004,20,10,933,10.4,0,0,0,0,0,0,5,0,0.1,0.1,0.2,0.4,12,18,22,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.04,0.01,0.04
Hayden Matthews,DF,20,2004,6,3,318,3.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,14,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Eliezer Mayenda,"FW,MF",19,2005,37,22,2155,23.9,8,5,13,8,0,0,2,0,9.7,9.7,3.8,13.5,82,32,157,0.33,0.21,0.54,0.33,0.54,0.41,0.16,0.56,0.41,0.56
Fally Mayulu,FW,22,2002,15,3,402,4.5,2,0,2,2,0,0,0,0,1.9,1.9,0.0,1.9,5,5,25,0.45,0.00,0.45,0.45,0.45,0.42,0.00,0.42,0.42,0.42
Sam McCallum,"DF,MF",23,2000,33,9,1057,11.7,2,0,2,2,0,0,1,0,1.5,1.5,0.6,2.1,12,38,54,0.17,0.00,0.17,0.17,0.17,0.13,0.05,0.18,0.13,0.18
Alistair McCann,MF,24,1999,29,28,2418,26.9,1,0,1,1,0,0,9,0,2.1,2.1,0.5,2.6,12,78,40,0.04,0.00,0.04,0.04,0.04,0.08,0.02,0.10,0.08,0.10
Ruairi Mcconville,DF,19,2005,8,3,205,2.3,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,4,9,2,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.09,0.09,0.09
George McCormick,FW,19,2005,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Ross McCrorie,"DF,MF",26,1998,23,18,1475,16.4,5,0,5,5,0,0,10,1,2.6,2.6,1.5,4.1,23,26,106,0.31,0.00,0.31,0.31,0.31,0.16,0.09,0.25,0.16,0.25
Josh McEachran,MF,31,1993,12,6,508,5.6,0,1,1,0,0,0,1,0,0.1,0.1,1.0,1.1,2,8,1,0.00,0.18,0.18,0.00,0.18,0.01,0.18,0.19,0.01,0.19
Kyle McFadzean,FW,37,1987,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Player,Pos,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Riley McGree,FW,25,1998,17,11,943,10.5,1,5,6,1,0,0,2,0,2.6,2.6,3.1,5.7,18,61,73,0.10,0.48,0.57,0.10,0.57,0.24,0.30,0.54,0.24,0.54
Marcus McGuane,MF,25,1999,21,11,1063,11.8,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.3,21,41,15,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
Mark McGuinness,DF,23,2001,43,41,3753,41.7,3,3,6,3,0,0,4,0,3.6,3.6,1.5,5.1,1,83,11,0.07,0.07,0.14,0.07,0.14,0.09,0.03,0.12,0.09,0.12
Tom McIntyre,DF,25,1998,12,11,1019,11.3,0,0,0,0,0,0,3,0,0.4,0.4,0.2,0.6,6,22,3,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.05,0.03,0.05
Kenny McLean,"MF,DF",32,1992,34,33,2994,33.3,0,4,4,0,0,0,6,1,0.6,0.6,3.6,4.2,51,190,38,0.00,0.12,0.12,0.00,0.12,0.02,0.11,0.13,0.02,0.13
Sean McLoughlin,DF,27,1996,37,37,3213,35.7,0,1,1,0,0,0,6,0,1.6,1.6,0.9,2.5,32,158,42,0.00,0.03,0.03,0.00,0.03,0.04,0.03,0.07,0.04,0.07
Paddy McNair,DF,29,1995,2,2,93,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Luke McNally,DF,24,1999,26,26,2322,25.8,3,1,4,3,0,0,5,0,2.5,2.5,0.8,3.3,15,70,6,0.12,0.04,0.16,0.12,0.16,0.10,0.03,0.13,0.10,0.13
Luke McNally,"DF,MF",24,1999,2,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Dan McNamara,DF,25,1998,13,7,683,7.6,0,0,0,0,0,0,1,0,0.0,0.0,0.3,0.3,4,34,6,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.04
Charlie McNeill,"MF,FW",20,2003,4,0,57,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,5,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03
Jayden Meghoma,"DF,FW",18,2006,12,11,768,8.5,0,1,1,0,0,0,1,0,0.0,0.0,0.8,0.9,10,14,26,0.00,0.12,0.12,0.00,0.12,0.01,0.10,0.10,0.01,0.10
Marvin Mehlem,MF,26,1997,16,9,902,10.0,0,3,3,0,0,0,2,0,1.5,1.5,1.2,2.8,6,17,41,0.00,0.30,0.30,0.00,0.30,0.15,0.12,0.28,0.15,0.28
Anis Mehmeti,"FW,MF",23,2001,42,29,2558,28.4,12,1,13,10,2,2,3,0,10.4,8.8,3.8,12.6,100,76,207,0.42,0.04,0.46,0.35,0.39,0.37,0.13,0.50,0.31,0.44
Yakou Méïte,FW,28,1996,34,11,1201,13.3,3,0,3,3,0,0,1,0,3.8,3.8,0.5,4.3,21,13,73,0.22,0.00,0.22,0.22,0.22,0.29,0.04,0.32,0.29,0.32
Hannibal Mejbri,"MF,FW",21,2003,37,23,1924,21.4,1,4,5,1,0,0,8,1,2.6,2.6,3.2,5.8,46,95,121,0.05,0.19,0.23,0.05,0.23,0.12,0.15,0.27,0.12,0.27
Nathaniel Mendez-Laing,"FW,MF",32,1992,41,26,2098,23.3,3,4,7,2,1,1,4,0,3.2,2.4,3.5,5.9,74,77,153,0.13,0.17,0.30,0.09,0.26,0.14,0.15,0.29,0.10,0.25
Teden Mengi,DF,22,2002,20,17,1569,17.4,1,1,2,1,0,0,3,0,0.9,0.9,0.4,1.3,10,58,3,0.06,0.06,0.11,0.06,0.11,0.05,0.02,0.07,0.05,0.07
Chris Mepham,DF,26,1997,38,37,3273,36.4,1,0,1,1,0,0,10,1,1.7,1.7,0.6,2.3,41,145,5,0.03,0.00,0.03,0.03,0.03,0.05,0.02,0.06,0.05,0.06
Illan Meslier,GK,24,2000,39,39,3510,39.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Liam Millar,"MF,FW",24,1999,11,6,619,6.9,1,2,3,1,0,0,3,0,0.7,0.7,1.0,1.6,52,28,61,0.15,0.29,0.44,0.15,0.44,0.10,0.14,0.24,0.10,0.24
Stanley Mills,"FW,MF",20,2003,11,3,355,3.9,1,0,1,1,0,0,2,0,1.0,1.0,0.7,1.6,8,14,23,0.25,0.00,0.25,0.25,0.25,0.24,0.17,0.41,0.24,0.41
Yang Minhyeok,"FW,MF",18,2006,14,8,692,7.7,2,1,3,2,0,0,1,0,1.7,1.7,0.8,2.5,19,11,54,0.26,0.13,0.39,0.26,0.39,0.22,0.11,0.33,0.22,0.33
Billy Mitchell,MF,24,2000,19,9,891,9.9,0,0,0,0,0,0,1,0,0.1,0.1,0.2,0.4,10,45,7,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.04,0.01,0.04
Idris El Mizouni,MF,23,2000,28,12,1244,13.8,1,2,3,1,0,0,2,0,1.8,1.8,1.2,3.0,28,48,41,0.07,0.14,0.22,0.07,0.22,0.13,0.08,0.22,0.13,0.22
Player,Pos,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Ryan Mmaee,FW,26,1997,3,1,111,1.2,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.07,0.07,0.07
Jayson Molumby,MF,24,1999,37,30,2702,30.0,4,1,5,4,0,0,11,1,3.5,3.5,1.0,4.6,56,164,69,0.13,0.03,0.17,0.13,0.17,0.12,0.03,0.15,0.12,0.15
Kristi Montgomery,DF,20,2004,3,1,137,1.5,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,2,3,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Elliott Moore,DF,27,1997,26,24,2057,22.9,1,2,3,1,0,0,7,0,0.4,0.4,0.7,1.2,0,18,2,0.04,0.09,0.13,0.04,0.13,0.02,0.03,0.05,0.02,0.05
Kieffer Moore,FW,31,1992,27,18,1767,19.6,5,0,5,4,1,3,1,0,9.2,6.8,1.4,8.2,19,27,78,0.25,0.00,0.25,0.20,0.20,0.47,0.07,0.54,0.35,0.42
Simon Moore,GK,34,1990,4,4,360,4.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Andrew Moran,"MF,FW",20,2003,35,26,2357,26.2,4,3,7,4,0,0,9,0,2.3,2.3,3.3,5.7,49,110,89,0.15,0.11,0.27,0.15,0.27,0.09,0.13,0.22,0.09,0.22
Kieran Morgan,MF,18,2006,30,19,1586,17.6,1,2,3,1,0,0,5,0,0.9,0.9,1.5,2.4,12,66,41,0.06,0.11,0.17,0.06,0.17,0.05,0.08,0.14,0.05,0.14
Aidan Morris,MF,22,2001,35,33,2915,32.4,0,2,2,0,0,0,4,0,1.8,1.8,1.5,3.3,28,184,50,0.00,0.06,0.06,0.00,0.06,0.06,0.04,0.10,0.06,0.10
Carlton Morris,FW,28,1995,41,37,3123,34.7,8,2,10,6,2,2,10,0,8.4,6.8,3.6,10.4,36,78,173,0.23,0.06,0.29,0.17,0.23,0.24,0.10,0.34,0.20,0.30
